sku_id,week_start,units_sold,forecast_naive
SKU00194,2024-09-23,33,
SKU00194,2024-09-30,46,
SKU00194,2024-10-07,67,
SKU00194,2024-10-14,65,
SKU00194,2024-10-21,46,
SKU00194,2024-10-28,69,
SKU00194,2024-11-04,84,
SKU00194,2024-11-11,94,
SKU00194,2024-11-18,73,
SKU00194,2024-11-25,68,
SKU00194,2024-12-02,81,
SKU00194,2024-12-09,87,
SKU00194,2024-12-16,118,
SKU00194,2024-12-23,113,
SKU00194,2024-12-30,47,72.0
SKU00194,2025-01-06,42,70.0
SKU00194,2025-01-13,51,51.0
SKU00194,2025-01-20,65,43.0
SKU00194,2025-01-27,49,78.0
SKU00194,2025-02-03,59,45.0
SKU00194,2025-02-10,37,51.0
SKU00194,2025-02-17,69,39.0
SKU00194,2025-02-24,42,49.0
SKU00194,2025-03-03,44,42.0
SKU00194,2025-03-10,66,36.0
SKU00194,2025-03-17,52,55.0
SKU00194,2025-03-24,54,41.0
SKU00194,2025-03-31,73,82.0
SKU00194,2025-04-07,56,63.0
SKU00194,2025-04-14,57,67.0
SKU00194,2025-04-21,54,42.0
SKU00194,2025-04-28,50,58.0
SKU00194,2025-05-05,48,66.0
SKU00194,2025-05-12,45,58.0
SKU00194,2025-05-19,52,42.0
SKU00194,2025-05-26,101,55.0
SKU00194,2025-06-02,50,59.0
SKU00194,2025-06-09,65,60.0
SKU00194,2025-06-16,46,28.0
SKU00194,2025-06-23,40,37.0
SKU00194,2025-06-30,44,55.0
SKU00194,2025-07-07,72,46.0
SKU00194,2025-07-14,50,41.0
SKU00194,2025-07-21,34,56.0
SKU00194,2025-07-28,32,47.0
SKU00194,2025-08-04,46,51.0
SKU00194,2025-08-11,61,64.0
SKU00194,2025-08-18,99,42.0
SKU00194,2025-08-25,40,62.0
SKU00194,2025-09-01,83,34.0
SKU00194,2025-09-08,26,45.0
SKU00194,2025-09-15,30,45.0
SKU00194,2025-09-22,39,33.0
SKU00194,2025-09-29,66,46.0
SKU00194,2025-10-06,63,67.0
SKU00194,2025-10-13,49,65.0
SKU00194,2025-10-20,75,46.0
SKU00194,2025-10-27,89,69.0
SKU00194,2025-11-03,85,84.0
SKU00194,2025-11-10,79,94.0
SKU00194,2025-11-17,112,73.0
SKU00194,2025-11-24,103,68.0
SKU00194,2025-12-01,70,81.0
SKU00194,2025-12-08,82,87.0
SKU00194,2025-12-15,70,118.0
SKU00194,2025-12-22,95,113.0
SKU00194,2025-12-29,33,47.0
SKU00195,2024-01-01,41,
SKU00195,2024-01-08,44,
SKU00195,2024-01-15,44,
SKU00195,2024-01-22,37,
SKU00195,2024-01-29,65,
SKU00195,2024-02-05,45,
SKU00195,2024-02-12,80,
SKU00195,2024-02-19,39,
SKU00195,2024-02-26,46,
SKU00195,2024-03-04,21,
SKU00195,2024-03-11,44,
SKU00195,2024-03-18,28,
SKU00195,2024-03-25,72,
SKU00195,2024-04-01,47,
SKU00195,2024-04-08,46,
SKU00195,2024-04-15,61,
SKU00195,2024-04-22,45,
SKU00195,2024-04-29,44,
SKU00195,2024-05-06,56,
SKU00195,2024-05-13,57,
SKU00195,2024-05-20,46,
SKU00195,2024-05-27,39,
SKU00195,2024-06-03,112,
SKU00195,2024-06-10,51,
SKU00195,2024-06-17,50,
SKU00195,2024-06-24,52,
SKU00195,2024-07-01,55,
SKU00195,2024-07-08,50,
SKU00195,2024-07-15,77,
SKU00195,2024-07-22,80,
SKU00195,2024-07-29,80,
SKU00195,2024-08-05,68,
SKU00195,2024-08-12,55,
SKU00195,2024-08-19,35,
SKU00195,2024-08-26,47,
SKU00195,2024-09-02,49,
SKU00195,2024-09-09,49,
SKU00195,2024-09-16,46,
SKU00195,2024-09-23,68,
SKU00195,2024-09-30,59,
SKU00195,2024-10-07,30,
SKU00195,2024-10-14,61,
SKU00195,2024-10-21,17,
SKU00195,2024-10-28,88,
SKU00195,2024-11-04,126,
SKU00195,2024-11-11,106,
SKU00195,2024-11-18,104,
SKU00195,2024-11-25,125,
SKU00195,2024-12-02,63,
SKU00195,2024-12-09,77,
SKU00195,2024-12-16,57,
SKU00195,2024-12-23,105,
SKU00195,2024-12-30,86,41.0
SKU00195,2025-01-06,72,44.0
SKU00195,2025-01-13,29,44.0
SKU00195,2025-01-20,28,37.0
SKU00195,2025-01-27,68,65.0
SKU00195,2025-02-03,39,45.0
SKU00195,2025-02-10,59,80.0
SKU00195,2025-02-17,59,39.0
SKU00195,2025-02-24,77,46.0
SKU00195,2025-03-03,22,21.0
SKU00195,2025-03-10,97,44.0
SKU00195,2025-03-17,45,28.0
SKU00195,2025-03-24,87,72.0
SKU00195,2025-03-31,77,47.0
SKU00195,2025-04-07,23,46.0
SKU00195,2025-04-14,33,61.0
SKU00195,2025-04-21,46,45.0
SKU00195,2025-04-28,76,44.0
SKU00195,2025-05-05,63,56.0
SKU00195,2025-05-12,65,57.0
SKU00195,2025-05-19,51,46.0
SKU00195,2025-05-26,59,39.0
SKU00195,2025-06-02,61,112.0
SKU00195,2025-06-09,51,51.0
SKU00195,2025-06-16,45,50.0
SKU00195,2025-06-23,79,52.0
SKU00195,2025-06-30,45,55.0
SKU00195,2025-07-07,37,50.0
SKU00195,2025-07-14,59,77.0
SKU00195,2025-07-21,35,80.0
SKU00195,2025-07-28,23,80.0
SKU00195,2025-08-04,51,68.0
SKU00195,2025-08-11,34,55.0
SKU00195,2025-08-18,56,35.0
SKU00195,2025-08-25,49,47.0
SKU00195,2025-09-01,36,49.0
SKU00195,2025-09-08,51,49.0
SKU00195,2025-09-15,48,46.0
SKU00195,2025-09-22,41,68.0
SKU00195,2025-09-29,54,59.0
SKU00195,2025-10-06,42,30.0
SKU00195,2025-10-13,49,61.0
SKU00195,2025-10-20,45,17.0
SKU00195,2025-10-27,93,88.0
SKU00195,2025-11-03,70,126.0
SKU00195,2025-11-10,87,106.0
SKU00195,2025-11-17,88,104.0
SKU00195,2025-11-24,86,125.0
SKU00195,2025-12-01,106,63.0
SKU00195,2025-12-08,62,77.0
SKU00195,2025-12-15,78,57.0
SKU00195,2025-12-22,132,105.0
SKU00195,2025-12-29,29,86.0
SKU00196,2024-01-01,43,
SKU00196,2024-01-08,91,
SKU00196,2024-01-15,16,
SKU00196,2024-01-22,43,
SKU00196,2024-01-29,42,
SKU00196,2024-02-05,40,
SKU00196,2024-02-12,72,
SKU00196,2024-02-19,50,
SKU00196,2024-02-26,79,
SKU00196,2024-03-04,90,
SKU00196,2024-03-11,42,
SKU00196,2024-03-18,51,
SKU00196,2024-03-25,29,
SKU00196,2024-04-01,47,
SKU00196,2024-04-08,32,
SKU00196,2024-04-15,50,
SKU00196,2024-04-22,87,
SKU00196,2024-04-29,51,
SKU00196,2024-05-06,45,
SKU00196,2024-05-13,42,
SKU00196,2024-05-20,37,
SKU00196,2024-05-27,33,
SKU00196,2024-06-03,46,
SKU00196,2024-06-10,67,
SKU00196,2024-06-17,59,
SKU00196,2024-06-24,51,
SKU00196,2024-07-01,52,
SKU00196,2024-07-08,49,
SKU00196,2024-07-15,18,
SKU00196,2024-07-22,66,
SKU00196,2024-07-29,53,
SKU00196,2024-08-05,58,
SKU00196,2024-08-12,62,
SKU00196,2024-08-19,43,
SKU00196,2024-08-26,72,
SKU00196,2024-09-02,41,
SKU00196,2024-09-09,52,
SKU00196,2024-09-16,19,
SKU00196,2024-09-23,40,
SKU00196,2024-09-30,40,
SKU00196,2024-10-07,78,
SKU00196,2024-10-14,51,
SKU00196,2024-10-21,50,
SKU00196,2024-10-28,87,
SKU00196,2024-11-04,103,
SKU00196,2024-11-11,102,
SKU00196,2024-11-18,81,
SKU00196,2024-11-25,77,
SKU00196,2024-12-02,77,
SKU00196,2024-12-09,74,
SKU00196,2024-12-16,62,
SKU00196,2024-12-23,80,
SKU00196,2024-12-30,71,43.0
SKU00196,2025-01-06,47,91.0
SKU00196,2025-01-13,27,16.0
SKU00196,2025-01-20,59,43.0
SKU00196,2025-01-27,64,42.0
SKU00196,2025-02-03,26,40.0
SKU00196,2025-02-10,91,72.0
SKU00196,2025-02-17,64,50.0
SKU00196,2025-02-24,61,79.0
SKU00196,2025-03-03,67,90.0
SKU00196,2025-03-10,82,42.0
SKU00196,2025-03-17,87,51.0
SKU00196,2025-03-24,25,29.0
SKU00196,2025-03-31,33,47.0
SKU00196,2025-04-07,35,32.0
SKU00196,2025-04-14,66,50.0
SKU00196,2025-04-21,95,87.0
SKU00196,2025-04-28,41,51.0
SKU00196,2025-05-05,45,45.0
SKU00196,2025-05-12,57,42.0
SKU00196,2025-05-19,63,37.0
SKU00196,2025-05-26,49,33.0
SKU00196,2025-06-02,75,46.0
SKU00196,2025-06-09,50,67.0
SKU00196,2025-06-16,51,59.0
SKU00196,2025-06-23,54,51.0
SKU00196,2025-06-30,48,52.0
SKU00196,2025-07-07,84,49.0
SKU00196,2025-07-14,37,18.0
SKU00196,2025-07-21,55,66.0
SKU00196,2025-07-28,68,53.0
SKU00196,2025-08-04,36,58.0
SKU00196,2025-08-11,72,62.0
SKU00196,2025-08-18,65,43.0
SKU00196,2025-08-25,53,72.0
SKU00196,2025-09-01,64,41.0
SKU00196,2025-09-08,40,52.0
SKU00196,2025-09-15,72,19.0
SKU00196,2025-09-22,88,40.0
SKU00196,2025-09-29,57,40.0
SKU00196,2025-10-06,35,78.0
SKU00196,2025-10-13,83,51.0
SKU00196,2025-10-20,39,50.0
SKU00196,2025-10-27,59,87.0
SKU00196,2025-11-03,77,103.0
SKU00196,2025-11-10,57,102.0
SKU00196,2025-11-17,52,81.0
SKU00196,2025-11-24,75,77.0
SKU00196,2025-12-01,90,77.0
SKU00196,2025-12-08,87,74.0
SKU00196,2025-12-15,93,62.0
SKU00196,2025-12-22,82,80.0
SKU00196,2025-12-29,22,71.0
SKU00197,2024-01-01,14,
SKU00197,2024-01-08,48,
SKU00197,2024-01-15,32,
SKU00197,2024-01-22,65,
SKU00197,2024-01-29,38,
SKU00197,2024-02-05,30,
SKU00197,2024-02-12,55,
SKU00197,2024-02-19,21,
SKU00197,2024-02-26,58,
SKU00197,2024-03-04,69,
SKU00197,2024-03-11,61,
SKU00197,2024-03-18,41,
SKU00197,2024-03-25,82,
SKU00197,2024-04-01,42,
SKU00197,2024-04-08,62,
SKU00197,2024-04-15,94,
SKU00197,2024-04-22,36,
SKU00197,2024-04-29,49,
SKU00197,2024-05-06,54,
SKU00197,2024-05-13,61,
SKU00197,2024-05-20,43,
SKU00197,2024-05-27,40,
SKU00197,2024-06-03,31,
SKU00197,2024-06-10,69,
SKU00197,2024-06-17,67,
SKU00197,2024-06-24,29,
SKU00197,2024-07-01,50,
SKU00197,2024-07-08,47,
SKU00197,2024-07-15,55,
SKU00197,2024-07-22,32,
SKU00197,2024-07-29,62,
SKU00197,2024-08-05,45,
SKU00197,2024-08-12,57,
SKU00197,2024-08-19,42,
SKU00197,2024-08-26,38,
SKU00197,2024-09-02,85,
SKU00197,2024-09-09,40,
SKU00197,2024-09-16,61,
SKU00197,2024-09-23,62,
SKU00197,2024-09-30,64,
SKU00197,2024-10-07,63,
SKU00197,2024-10-14,50,
SKU00197,2024-10-21,38,
SKU00197,2024-10-28,65,
SKU00197,2024-11-04,75,
SKU00197,2024-11-11,103,
SKU00197,2024-11-18,122,
SKU00197,2024-11-25,73,
SKU00197,2024-12-02,68,
SKU00197,2024-12-09,146,
SKU00197,2024-12-16,80,
SKU00197,2024-12-23,67,
SKU00197,2024-12-30,34,14.0
SKU00197,2025-01-06,46,48.0
SKU00197,2025-01-13,55,32.0
SKU00197,2025-01-20,40,65.0
SKU00197,2025-01-27,20,38.0
SKU00197,2025-02-03,29,30.0
SKU00197,2025-02-10,53,55.0
SKU00197,2025-02-17,41,21.0
SKU00197,2025-02-24,31,58.0
SKU00197,2025-03-03,92,69.0
SKU00197,2025-03-10,52,61.0
SKU00197,2025-03-17,56,41.0
SKU00197,2025-03-24,60,82.0
SKU00197,2025-03-31,65,42.0
SKU00197,2025-04-07,53,62.0
SKU00197,2025-04-14,79,94.0
SKU00197,2025-04-21,44,36.0
SKU00197,2025-04-28,91,49.0
SKU00197,2025-05-05,54,54.0
SKU00197,2025-05-12,70,61.0
SKU00197,2025-05-19,71,43.0
SKU00197,2025-05-26,49,40.0
SKU00197,2025-06-02,66,31.0
SKU00197,2025-06-09,73,69.0
SKU00197,2025-06-16,50,67.0
SKU00197,2025-06-23,37,29.0
SKU00197,2025-06-30,36,50.0
SKU00197,2025-07-07,36,47.0
SKU00197,2025-07-14,41,55.0
SKU00197,2025-07-21,65,32.0
SKU00197,2025-07-28,47,62.0
SKU00197,2025-08-04,36,45.0
SKU00197,2025-08-11,59,57.0
SKU00197,2025-08-18,66,42.0
SKU00197,2025-08-25,73,38.0
SKU00197,2025-09-01,71,85.0
SKU00197,2025-09-08,66,40.0
SKU00197,2025-09-15,44,61.0
SKU00197,2025-09-22,73,62.0
SKU00197,2025-09-29,65,64.0
SKU00197,2025-10-06,56,63.0
SKU00197,2025-10-13,82,50.0
SKU00197,2025-10-20,53,38.0
SKU00197,2025-10-27,35,65.0
SKU00197,2025-11-03,117,75.0
SKU00197,2025-11-10,87,103.0
SKU00197,2025-11-17,74,122.0
SKU00197,2025-11-24,98,73.0
SKU00197,2025-12-01,87,68.0
SKU00197,2025-12-08,68,146.0
SKU00197,2025-12-15,109,80.0
SKU00197,2025-12-22,73,67.0
SKU00197,2025-12-29,42,34.0
SKU00198,2024-01-01,42,
SKU00198,2024-01-08,45,
SKU00198,2024-01-15,67,
SKU00198,2024-01-22,20,
SKU00198,2024-01-29,49,
SKU00198,2024-02-05,22,
SKU00198,2024-02-12,46,
SKU00198,2024-02-19,39,
SKU00198,2024-02-26,69,
SKU00198,2024-03-04,73,
SKU00198,2024-03-11,58,
SKU00198,2024-03-18,56,
SKU00198,2024-03-25,61,
SKU00198,2024-04-01,51,
SKU00198,2024-04-08,37,
SKU00198,2024-04-15,73,
SKU00198,2024-04-22,58,
SKU00198,2024-04-29,41,
SKU00198,2024-05-06,41,
SKU00198,2024-05-13,74,
SKU00198,2024-05-20,45,
SKU00198,2024-05-27,30,
SKU00198,2024-06-03,26,
SKU00198,2024-06-10,43,
SKU00198,2024-06-17,42,
SKU00198,2024-06-24,49,
SKU00198,2024-07-01,45,
SKU00198,2024-07-08,54,
SKU00198,2024-07-15,31,
SKU00198,2024-07-22,46,
SKU00198,2024-07-29,41,
SKU00198,2024-08-05,47,
SKU00198,2024-08-12,70,
SKU00198,2024-08-19,63,
SKU00198,2024-08-26,71,
SKU00198,2024-09-02,77,
SKU00198,2024-09-09,33,
SKU00198,2024-09-16,60,
SKU00198,2024-09-23,102,
SKU00198,2024-09-30,44,
SKU00198,2024-10-07,55,
SKU00198,2024-10-14,60,
SKU00198,2024-10-21,48,
SKU00198,2024-10-28,57,
SKU00198,2024-11-04,101,
SKU00198,2024-11-11,122,
SKU00198,2024-11-18,81,
SKU00198,2024-11-25,65,
SKU00198,2024-12-02,79,
SKU00198,2024-12-09,60,
SKU00198,2024-12-16,83,
SKU00198,2024-12-23,75,
SKU00198,2024-12-30,62,42.0
SKU00198,2025-01-06,48,45.0
SKU00198,2025-01-13,68,67.0
SKU00198,2025-01-20,59,20.0
SKU00198,2025-01-27,32,49.0
SKU00198,2025-02-03,73,22.0
SKU00198,2025-02-10,38,46.0
SKU00198,2025-02-17,64,39.0
SKU00198,2025-02-24,60,69.0
SKU00198,2025-03-03,65,73.0
SKU00198,2025-03-10,74,58.0
SKU00198,2025-03-17,86,56.0
SKU00198,2025-03-24,60,61.0
SKU00198,2025-03-31,52,51.0
SKU00198,2025-04-07,31,37.0
SKU00198,2025-04-14,76,73.0
SKU00198,2025-04-21,60,58.0
SKU00198,2025-04-28,61,41.0
SKU00198,2025-05-05,43,41.0
SKU00198,2025-05-12,79,74.0
SKU00198,2025-05-19,54,45.0
SKU00198,2025-05-26,46,30.0
SKU00198,2025-06-02,56,26.0
SKU00198,2025-06-09,96,43.0
SKU00198,2025-06-16,46,42.0
SKU00198,2025-06-23,33,49.0
SKU00198,2025-06-30,67,45.0
SKU00198,2025-07-07,51,54.0
SKU00198,2025-07-14,99,31.0
SKU00198,2025-07-21,22,46.0
SKU00198,2025-07-28,65,41.0
SKU00198,2025-08-04,55,47.0
SKU00198,2025-08-11,69,70.0
SKU00198,2025-08-18,47,63.0
SKU00198,2025-08-25,46,71.0
SKU00198,2025-09-01,51,77.0
SKU00198,2025-09-08,104,33.0
SKU00198,2025-09-15,60,60.0
SKU00198,2025-09-22,46,102.0
SKU00198,2025-09-29,65,44.0
SKU00198,2025-10-06,45,55.0
SKU00198,2025-10-13,79,60.0
SKU00198,2025-10-20,47,48.0
SKU00198,2025-10-27,46,57.0
SKU00198,2025-11-03,80,101.0
SKU00198,2025-11-10,91,122.0
SKU00198,2025-11-17,101,81.0
SKU00198,2025-11-24,70,65.0
SKU00198,2025-12-01,80,79.0
SKU00198,2025-12-08,67,60.0
SKU00198,2025-12-15,82,83.0
SKU00198,2025-12-22,101,75.0
SKU00198,2025-12-29,55,62.0
SKU00199,2024-01-01,75,
SKU00199,2024-01-08,33,
SKU00199,2024-01-15,48,
SKU00199,2024-01-22,35,
SKU00199,2024-01-29,52,
SKU00199,2024-02-05,69,
SKU00199,2024-02-12,51,
SKU00199,2024-02-19,49,
SKU00199,2024-02-26,41,
SKU00199,2024-03-04,89,
SKU00199,2024-03-11,42,
SKU00199,2024-03-18,79,
SKU00199,2024-03-25,56,
SKU00199,2024-04-01,58,
SKU00199,2024-04-08,59,
SKU00199,2024-04-15,85,
SKU00199,2024-04-22,40,
SKU00199,2024-04-29,44,
SKU00199,2024-05-06,39,
SKU00199,2024-05-13,46,
SKU00199,2024-05-20,57,
SKU00199,2024-05-27,75,
SKU00199,2024-06-03,40,
SKU00199,2024-06-10,44,
SKU00199,2024-06-17,46,
SKU00199,2024-06-24,68,
SKU00199,2024-07-01,79,
SKU00199,2024-07-08,24,
SKU00199,2024-07-15,74,
SKU00199,2024-07-22,32,
SKU00199,2024-07-29,52,
SKU00199,2024-08-05,73,
SKU00199,2024-08-12,34,
SKU00199,2024-08-19,89,
SKU00199,2024-08-26,56,
SKU00199,2024-09-02,44,
SKU00199,2024-09-09,38,
SKU00199,2024-09-16,77,
SKU00199,2024-09-23,75,
SKU00199,2024-09-30,65,
SKU00199,2024-10-07,55,
SKU00199,2024-10-14,32,
SKU00199,2024-10-21,74,
SKU00199,2024-10-28,44,
SKU00199,2024-11-04,53,
SKU00199,2024-11-11,97,
SKU00199,2024-11-18,76,
SKU00199,2024-11-25,79,
SKU00199,2024-12-02,55,
SKU00199,2024-12-09,80,
SKU00199,2024-12-16,77,
SKU00199,2024-12-23,66,
SKU00199,2024-12-30,81,75.0
SKU00199,2025-01-06,46,33.0
SKU00199,2025-01-13,66,48.0
SKU00199,2025-01-20,54,35.0
SKU00199,2025-01-27,40,52.0
SKU00199,2025-02-03,46,69.0
SKU00199,2025-02-10,32,51.0
SKU00199,2025-02-17,38,49.0
SKU00199,2025-02-24,54,41.0
SKU00199,2025-03-03,35,89.0
SKU00199,2025-03-10,35,42.0
SKU00199,2025-03-17,67,79.0
SKU00199,2025-03-24,94,56.0
SKU00199,2025-03-31,62,58.0
SKU00199,2025-04-07,42,59.0
SKU00199,2025-04-14,51,85.0
SKU00199,2025-04-21,64,40.0
SKU00199,2025-04-28,52,44.0
SKU00199,2025-05-05,71,39.0
SKU00199,2025-05-12,64,46.0
SKU00199,2025-05-19,67,57.0
SKU00199,2025-05-26,67,75.0
SKU00199,2025-06-02,31,40.0
SKU00199,2025-06-09,46,44.0
SKU00199,2025-06-16,43,46.0
SKU00199,2025-06-23,44,68.0
SKU00199,2025-06-30,75,79.0
SKU00199,2025-07-07,81,24.0
SKU00199,2025-07-14,71,74.0
SKU00199,2025-07-21,46,32.0
SKU00199,2025-07-28,39,52.0
SKU00199,2025-08-04,79,73.0
SKU00199,2025-08-11,62,34.0
SKU00199,2025-08-18,51,89.0
SKU00199,2025-08-25,52,56.0
SKU00199,2025-09-01,45,44.0
SKU00199,2025-09-08,83,38.0
SKU00199,2025-09-15,35,77.0
SKU00199,2025-09-22,70,75.0
SKU00199,2025-09-29,68,65.0
SKU00199,2025-10-06,33,55.0
SKU00199,2025-10-13,37,32.0
SKU00199,2025-10-20,58,74.0
SKU00199,2025-10-27,56,44.0
SKU00199,2025-11-03,82,53.0
SKU00199,2025-11-10,67,97.0
SKU00199,2025-11-17,98,76.0
SKU00199,2025-11-24,92,79.0
SKU00199,2025-12-01,100,55.0
SKU00199,2025-12-08,62,80.0
SKU00199,2025-12-15,151,77.0
SKU00199,2025-12-22,85,66.0
SKU00199,2025-12-29,27,81.0
SKU00200,2024-01-01,69,
SKU00200,2024-01-08,51,
SKU00200,2024-01-15,22,
SKU00200,2024-01-22,56,
SKU00200,2024-01-29,36,
SKU00200,2024-02-05,53,
SKU00200,2024-02-12,63,
SKU00200,2024-02-19,51,
SKU00200,2024-02-26,59,
SKU00200,2024-03-04,60,
SKU00200,2024-03-11,77,
SKU00200,2024-03-18,97,
SKU00200,2024-03-25,40,
SKU00200,2024-04-01,66,
SKU00200,2024-04-08,50,
SKU00200,2024-04-15,75,
SKU00200,2024-04-22,55,
SKU00200,2024-04-29,73,
SKU00200,2024-05-06,50,
SKU00200,2024-05-13,48,
SKU00200,2024-05-20,46,
SKU00200,2024-05-27,93,
SKU00200,2024-06-03,47,
SKU00200,2024-06-10,66,
SKU00200,2024-06-17,44,
SKU00200,2024-06-24,43,
SKU00200,2024-07-01,43,
SKU00200,2024-07-08,42,
SKU00200,2024-07-15,47,
SKU00200,2024-07-22,74,
SKU00200,2024-07-29,77,
SKU00200,2024-08-05,58,
SKU00200,2024-08-12,65,
SKU00200,2024-08-19,59,
SKU00200,2024-08-26,66,
SKU00200,2024-09-02,70,
SKU00200,2024-09-09,54,
SKU00200,2024-09-16,86,
SKU00200,2024-09-23,87,
SKU00200,2024-09-30,58,
SKU00200,2024-10-07,51,
SKU00200,2024-10-14,71,
SKU00200,2024-10-21,44,
SKU00200,2024-10-28,73,
SKU00200,2024-11-04,99,
SKU00200,2024-11-11,92,
SKU00200,2024-11-18,123,
SKU00200,2024-11-25,93,
SKU00200,2024-12-02,94,
SKU00200,2024-12-09,106,
SKU00200,2024-12-16,101,
SKU00200,2024-12-23,86,
SKU00200,2024-12-30,75,69.0
SKU00200,2025-01-06,41,51.0
SKU00200,2025-01-13,42,22.0
SKU00200,2025-01-20,53,56.0
SKU00200,2025-01-27,61,36.0
SKU00200,2025-02-03,53,53.0
SKU00200,2025-02-10,68,63.0
SKU00200,2025-02-17,46,51.0
SKU00200,2025-02-24,38,59.0
SKU00200,2025-03-03,47,60.0
SKU00200,2025-03-10,61,77.0
SKU00200,2025-03-17,63,97.0
SKU00200,2025-03-24,31,40.0
SKU00200,2025-03-31,48,66.0
SKU00200,2025-04-07,75,50.0
SKU00200,2025-04-14,43,75.0
SKU00200,2025-04-21,42,55.0
SKU00200,2025-04-28,47,73.0
SKU00200,2025-05-05,36,50.0
SKU00200,2025-05-12,37,48.0
SKU00200,2025-05-19,85,46.0
SKU00200,2025-05-26,50,93.0
SKU00200,2025-06-02,63,47.0
SKU00200,2025-06-09,58,66.0
SKU00200,2025-06-16,85,44.0
SKU00200,2025-06-23,56,43.0
SKU00200,2025-06-30,62,43.0
SKU00200,2025-07-07,53,42.0
SKU00200,2025-07-14,55,47.0
SKU00200,2025-07-21,40,74.0
SKU00200,2025-07-28,63,77.0
SKU00200,2025-08-04,68,58.0
SKU00200,2025-08-11,52,65.0
SKU00200,2025-08-18,50,59.0
SKU00200,2025-08-25,65,66.0
SKU00200,2025-09-01,64,70.0
SKU00200,2025-09-08,27,54.0
SKU00200,2025-09-15,59,86.0
SKU00200,2025-09-22,73,87.0
SKU00200,2025-09-29,71,58.0
SKU00200,2025-10-06,42,51.0
SKU00200,2025-10-13,33,71.0
SKU00200,2025-10-20,93,44.0
SKU00200,2025-10-27,54,73.0
SKU00200,2025-11-03,66,99.0
SKU00200,2025-11-10,83,92.0
SKU00200,2025-11-17,112,123.0
SKU00200,2025-11-24,63,93.0
SKU00200,2025-12-01,68,94.0
SKU00200,2025-12-08,75,106.0
SKU00200,2025-12-15,92,101.0
SKU00200,2025-12-22,89,86.0
SKU00200,2025-12-29,19,75.0
SKU00201,2024-01-01,44,
SKU00201,2024-01-08,36,
SKU00201,2024-01-15,51,
SKU00201,2024-01-22,22,
SKU00201,2024-01-29,36,
SKU00201,2024-02-05,83,
SKU00201,2024-02-12,33,
SKU00201,2024-02-19,34,
SKU00201,2024-02-26,48,
SKU00201,2024-03-04,61,
SKU00201,2024-03-11,59,
SKU00201,2024-03-18,59,
SKU00201,2024-03-25,56,
SKU00201,2024-04-01,31,
SKU00201,2024-04-08,28,
SKU00201,2024-04-15,73,
SKU00201,2024-04-22,63,
SKU00201,2024-04-29,50,
SKU00201,2024-05-06,37,
SKU00201,2024-05-13,57,
SKU00201,2024-05-20,61,
SKU00201,2024-05-27,62,
SKU00201,2024-06-03,56,
SKU00201,2024-06-10,52,
SKU00201,2024-06-17,63,
SKU00201,2024-06-24,67,
SKU00201,2024-07-01,78,
SKU00201,2024-07-08,42,
SKU00201,2024-07-15,53,
SKU00201,2024-07-22,69,
SKU00201,2024-07-29,76,
SKU00201,2024-08-05,50,
SKU00201,2024-08-12,46,
SKU00201,2024-08-19,63,
SKU00201,2024-08-26,55,
SKU00201,2024-09-02,42,
SKU00201,2024-09-09,54,
SKU00201,2024-09-16,67,
SKU00201,2024-09-23,26,
SKU00201,2024-09-30,57,
SKU00201,2024-10-07,60,
SKU00201,2024-10-14,32,
SKU00201,2024-10-21,68,
SKU00201,2024-10-28,55,
SKU00201,2024-11-04,105,
SKU00201,2024-11-11,79,
SKU00201,2024-11-18,128,
SKU00201,2024-11-25,63,
SKU00201,2024-12-02,100,
SKU00201,2024-12-09,97,
SKU00201,2024-12-16,67,
SKU00201,2024-12-23,74,
SKU00201,2024-12-30,55,44.0
SKU00201,2025-01-06,51,36.0
SKU00201,2025-01-13,19,51.0
SKU00201,2025-01-20,64,22.0
SKU00201,2025-01-27,51,36.0
SKU00201,2025-02-03,35,83.0
SKU00201,2025-02-10,45,33.0
SKU00201,2025-02-17,45,34.0
SKU00201,2025-02-24,35,48.0
SKU00201,2025-03-03,66,61.0
SKU00201,2025-03-10,19,59.0
SKU00201,2025-03-17,52,59.0
SKU00201,2025-03-24,59,56.0
SKU00201,2025-03-31,42,31.0
SKU00201,2025-04-07,45,28.0
SKU00201,2025-04-14,38,73.0
SKU00201,2025-04-21,41,63.0
SKU00201,2025-04-28,41,50.0
SKU00201,2025-05-05,39,37.0
SKU00201,2025-05-12,37,57.0
SKU00201,2025-05-19,72,61.0
SKU00201,2025-05-26,87,62.0
SKU00201,2025-06-02,64,56.0
SKU00201,2025-06-09,46,52.0
SKU00201,2025-06-16,73,63.0
SKU00201,2025-06-23,33,67.0
SKU00201,2025-06-30,29,78.0
SKU00201,2025-07-07,67,42.0
SKU00201,2025-07-14,47,53.0
SKU00201,2025-07-21,77,69.0
SKU00201,2025-07-28,54,76.0
SKU00201,2025-08-04,75,50.0
SKU00201,2025-08-11,69,46.0
SKU00201,2025-08-18,56,63.0
SKU00201,2025-08-25,37,55.0
SKU00201,2025-09-01,47,42.0
SKU00201,2025-09-08,79,54.0
SKU00201,2025-09-15,31,67.0
SKU00201,2025-09-22,81,26.0
SKU00201,2025-09-29,55,57.0
SKU00201,2025-10-06,87,60.0
SKU00201,2025-10-13,74,32.0
SKU00201,2025-10-20,38,68.0
SKU00201,2025-10-27,98,55.0
SKU00201,2025-11-03,121,105.0
SKU00201,2025-11-10,96,79.0
